Time,torget_pm10_nilu,torget_pm10_iot,torget_opctemp_iot,torget_opchum_iot
2021-03-03 04:00:00,0.3,3.24167783487411,13,51.4285714285714
2021-03-03 05:00:00,0.5,5.10127356177882,13,51.9473684210526
2021-03-03 06:00:00,1.2,3.98889879953294,13,51.6190476190476
2021-03-03 07:00:00,1.4,2.91891765026819,13,50.5714285714286
2021-03-03 08:00:00,1.6,2.82940550077529,12.5238095238095,51.5238095238095
2021-03-03 09:00:00,1,6.31037915945053,11.95,52
2021-03-03 10:00:00,1,5.80976365861439,11,51.8571428571429
2021-03-03 11:00:00,2.4,6.54173261778695,11,50.5238095238095
2021-03-03 12:00:00,2,10.3229950950259,10.0952380952381,49.4285714285714
2021-03-03 13:00:00,2.8,9.59308519363403,10,47.45
2021-03-03 14:00:00,5.3,7.61291482335045,10,42.6190476190476
2021-03-03 15:00:00,7.4,5.6577287197113,9.9,40.3
2021-03-03 16:00:00,6.3,5.11494290261042,8.90476190476191,44.0952380952381
2021-03-03 17:00:00,7.3,5.67526524066925,8,45.8
2021-03-03 18:00:00,4.6,4.36860871315002,7.95,45.7
2021-03-03 19:00:00,4.1,4.54169587861924,7.19047619047619,46.8095238095238
2021-03-03 20:00:00,3.2,4.53077663183212,7.45,47.55
2021-03-03 21:00:00,4.1,3.83541375994682,7.5,46
2021-03-03 22:00:00,3.8,6.19454585313797,7.25,46.75
2021-03-03 23:00:00,4.9,7.26092466555144,7.21052631578947,45.5263157894737
2021-03-04 00:00:00,3.6,5.1846955537796,7,45.8
2021-03-04 01:00:00,6.9,3.98280711174011,6.45,44.85
2021-03-04 02:00:00,3.5,4.71519936834063,6.85714285714286,45.1428571428571
2021-03-04 03:00:00,3.2,5.62226928983416,6.47619047619048,47.1428571428571
2021-03-04 04:00:00,5.1,5.6113927477882,5.85714285714286,49.6666666666667
2021-03-04 05:00:00,3,6.00549569129944,7,49.85
2021-03-04 06:00:00,2.4,5.91608798503876,7,49
2021-03-04 07:00:00,2.4,3.05596187568846,7.71428571428571,49.9047619047619
2021-03-04 08:00:00,3.1,5.22016127109528,8,47.85
2021-03-04 09:00:00,1.2,6.30628093920256,8.63157894736842,48.0526315789474
2021-03-04 10:00:00,3,5.8754536878495,9.61904761904762,46.8095238095238
2021-03-04 11:00:00,6.1,3.7596414628483,9,48.0476190476191
2021-03-04 12:00:00,5.3,5.15440684273129,9.28571428571429,46.2857142857143
2021-03-04 13:00:00,2.1,4.3755989253521,8.4,46.8
2021-03-04 14:00:00,4.3,5.43292436145601,9,45.3333333333333
2021-03-04 15:00:00,2.2,5.42831939742679,9.14285714285714,45.6666666666667
2021-03-04 16:00:00,3.4,6.24948375565665,8.80952380952381,46
2021-03-04 17:00:00,6.1,5.80426510572434,7.9,51.05
2021-03-04 18:00:00,4,3.8825771581559,7,52.0476190476191
2021-03-04 19:00:00,1.2,3.26007567133222,7.52380952380952,50.8095238095238
2021-03-04 20:00:00,1.4,4.28598103069124,7.52380952380952,50.952380952381
2021-03-04 21:00:00,1.8,5.64308658838272,7.05,51.75
2021-03-04 22:00:00,2.2,5.70009083974929,7,50.8571428571429
2021-03-04 23:00:00,2,7.1382866814023,7,50.4761904761905
2021-03-05 00:00:00,3.4,5.5032905396961,7,49.7619047619048
2021-03-05 01:00:00,3.2,5.91653372049332,7,50.75
2021-03-05 02:00:00,2.6,4.77090988840376,7.76190476190476,50.7142857142857
2021-03-05 03:00:00,2.4,5.75882806096758,7.95238095238095,50.5238095238095
2021-03-05 04:00:00,2.2,3.7442409992218,8,51
2021-03-05 05:00:00,2.6,2.36984051465988,8,51
2021-03-05 06:00:00,2.2,1.90202492759341,7.33333333333333,51
2021-03-05 07:00:00,1.8,2.88330942108518,7.42857142857143,50.9047619047619
2021-03-05 08:00:00,1.7,3.81649969816208,8.25,48.95
2021-03-05 09:00:00,3.1,3.74044287204742,8.75,47.1
2021-03-05 10:00:00,5.1,2.40226079168774,10,45.2380952380952
2021-03-05 11:00:00,5.5,3.52978998706454,10,46
2021-03-05 12:00:00,3.6,3.14028580415817,11.1904761904762,44.4761904761905
2021-03-05 13:00:00,5.1,2.31444093585014,11.9,42.1
2021-03-05 14:00:00,3.2,1.98146476348241,11.3333333333333,42.5238095238095
2021-03-05 15:00:00,3,1.69530267658688,11.3809523809524,42.0476190476191
2021-03-05 16:00:00,3,1.6076816873891,10,46.3809523809524
2021-03-05 17:00:00,2.4,1.27755641490221,10,47.45
2021-03-05 18:00:00,3.4,1.14544561221486,10,49.6666666666667
2021-03-05 19:00:00,2.8,0.811262543712343,10,51
2021-03-05 20:00:00,3.6,1.25652728052366,10,52
2021-03-05 21:00:00,2,0.933941691368818,9.85,52.9
2021-03-05 22:00:00,4.1,0.44914277075302,9.76190476190476,53.3809523809524
2021-03-05 23:00:00,2.4,1.1541581309977,10,53.2380952380952
2021-03-06 00:00:00,0.9,1.46274146153813,10,53.3333333333333
2021-03-06 01:00:00,0.7,0.857535715773702,10,53.95
2021-03-06 02:00:00,0.5,0.342838345893792,10,54
2021-03-06 03:00:00,0.3,2.20803259809812,10.2380952380952,54
2021-03-06 04:00:00,0.2,2.93214439494269,11,53.7619047619048
2021-03-06 05:00:00,0.5,4.80812184214592,11,52.3
2021-03-06 06:00:00,0.5,7.13366258712042,11.2380952380952,51.2380952380952
2021-03-06 07:00:00,2,7.58888204892476,11,52.0476190476191
2021-03-06 08:00:00,2.2,7.80974631309509,10.95,52.4
2021-03-06 09:00:00,2.6,14.0033297311692,10.4761904761905,49.7142857142857
2021-03-06 10:00:00,2.6,4.37937064114071,10.1428571428571,49.952380952381
2021-03-06 11:00:00,7.2,5.9127596616745,9,52
2021-03-06 12:00:00,1.5,11.7023396492004,9,49.35
2021-03-06 13:00:00,2.2,11.941559836978,8.90476190476191,45.1428571428571
2021-03-06 14:00:00,6.4,12.8262959889003,8.38095238095238,41.3809523809524
2021-03-06 15:00:00,14.8,7.50942720685686,7.57142857142857,41.4285714285714
2021-03-06 16:00:00,12.6,10.1004492044449,7,41.1
2021-03-06 17:00:00,17.6,8.58428032057626,7.33333333333333,40.4761904761905
2021-03-06 18:00:00,14,5.64383691833133,6.33333333333333,43.1428571428572
2021-03-06 19:00:00,19.5,7.11962720326015,6.61904761904762,43.7142857142857
2021-03-06 20:00:00,22.5,8.65093278884888,6.3,43.45
2021-03-06 21:00:00,16.4,7.68333150659289,7,36.8571428571429
2021-03-06 22:00:00,9,7.92693902765002,7,37
2021-03-06 23:00:00,10,8.10340849161148,7,38.2
2021-03-07 00:00:00,18.1,9.05809853076935,7.5,38.55
2021-03-07 01:00:00,16.9,4.77045780136472,6.61904761904762,45.8571428571429
2021-03-07 02:00:00,17.2,4.20401556151254,5,42.9047619047619
2021-03-07 03:00:00,2.4,6.61881471815563,5,45.3809523809524
2021-03-07 04:00:00,3.4,5.6705845117569,5.6,39.65
2021-03-07 05:00:00,4.2,9.90950071244013,6.28571428571429,45
2021-03-07 06:00:00,8.2,7.03948497772217,5.52380952380952,48.952380952381
2021-03-07 07:00:00,7.9,4.17556385766892,6,48
2021-03-07 08:00:00,2.7,2.84391174912453,6.15,46.7
2021-03-07 09:00:00,2,2.50218206048012,7,40.5
2021-03-07 10:00:00,1.7,4.36242933500381,7.33333333333333,39.0952380952381
2021-03-07 11:00:00,2.4,4.55458650134859,9.04761904761905,38.2857142857143
2021-03-07 12:00:00,5.8,3.6712819814682,10.95,35.5
2021-03-07 13:00:00,9.2,3.24968798955282,11,35.3809523809524
2021-03-07 14:00:00,7,4.33471562862396,10.95,36.4
2021-03-07 15:00:00,5.9,3.41824687662579,9.52380952380952,42.6190476190476
2021-03-07 16:00:00,6.5,1.61368694191887,9.33333333333333,42.0952380952381
2021-03-07 17:00:00,2.4,3.04206794216519,9,43.0952380952381
2021-03-07 18:00:00,2,6.66639261245728,8.7,43.55
2021-03-07 19:00:00,2.8,5.47074617658343,8.04761904761905,45.9047619047619
2021-03-07 20:00:00,6.9,5.94884523891267,8.80952380952381,44.9047619047619
2021-03-07 21:00:00,8.7,5.03879267828805,7.19047619047619,46.9047619047619
2021-03-07 22:00:00,8.1,3.72405217885971,6.6,47.4
2021-03-07 23:00:00,7.3,4.199458360672,6,48.2380952380952
2021-03-08 00:00:00,5.7,3.94101368813288,5.52380952380952,48.7619047619048
2021-03-08 01:00:00,4.2,3.48829171771095,5,48.2380952380952
2021-03-08 02:00:00,3.4,3.50009635686874,4.55,48
2021-03-08 03:00:00,2.8,3.4109430256344,4,48
2021-03-08 04:00:00,2.8,3.23458585739136,3.75,47.65
2021-03-08 05:00:00,2.6,3.17756290662856,3.14285714285714,47
2021-03-08 06:00:00,2.4,2.97990501494635,4,45.8571428571429
2021-03-08 07:00:00,2.4,3.06476214386168,4.14285714285714,44.6666666666667
2021-03-08 08:00:00,2.4,2.40466588421872,5.36842105263158,42.2105263157895
2021-03-08 09:00:00,4,2.21044142473312,6.47619047619048,39.4285714285714
2021-03-08 10:00:00,4.2,2.06013996260507,8.14285714285714,36.5238095238095
2021-03-08 11:00:00,5.9,1.93538626035055,9.42857142857143,34.1428571428571
2021-03-08 12:00:00,8.2,1.97038871049881,10.85,32.35
2021-03-08 13:00:00,7.3,2.3237861877396,11.7142857142857,31.9047619047619
2021-03-08 14:00:00,8.8,1.24529144025984,10.5714285714286,36.0952380952381
2021-03-08 15:00:00,8.9,1.65091498976662,8,47.3809523809524
2021-03-08 16:00:00,6.3,1.26258566191322,8,49
2021-03-08 17:00:00,2.4,1.54737594581786,8,49
2021-03-08 18:00:00,2.2,2.27909563268934,8,49.6190476190476
2021-03-08 19:00:00,2.6,2.78655817962828,8,50.8571428571429
2021-03-08 20:00:00,2.6,8.6137319624424,8,51.5
2021-03-08 21:00:00,1.7,4.36861786104384,8,53
2021-03-08 22:00:00,1.7,0.906271403744107,8,53
2021-03-08 23:00:00,1.4,2.30775088518858,8.8,53
2021-03-09 00:00:00,1.4,3.93404272794724,8.9,53.15
2021-03-09 01:00:00,1.4,4.83048922674997,9,53
2021-03-09 02:00:00,1.6,4.99280969720138,9,52.8421052631579
2021-03-09 03:00:00,1.8,5.55894223848979,9,53
2021-03-09 04:00:00,1.7,5.11962623345224,9.57894736842105,52.4736842105263
2021-03-09 05:00:00,1.8,4.69801386197408,9.52380952380952,52.1428571428571
2021-03-09 06:00:00,1.4,6.82989494005839,9.76190476190476,52
2021-03-09 07:00:00,2,7.62055356161935,9.85714285714286,52
2021-03-09 08:00:00,4.2,5.21222558021545,10.25,50.7
2021-03-09 09:00:00,6.2,4.41664357412429,11,49.4285714285714
2021-03-09 10:00:00,6.5,2.7438405241285,11.2380952380952,47.7619047619048
2021-03-09 11:00:00,6.3,1.53786613259997,10,51.0476190476191
2021-03-09 12:00:00,4.3,1.39306563138962,10,49.4761904761905
2021-03-09 13:00:00,2.7,1.33902613967657,10,49.1
2021-03-09 14:00:00,2.6,0.908833776201521,10,47.3333333333333
2021-03-09 15:00:00,2.6,0.85248286099661,10.7142857142857,46.5714285714286
2021-03-09 16:00:00,2.4,1.32001973617645,10,47.4761904761905
2021-03-09 17:00:00,3.4,1.06614473462105,9.95,47.65
2021-03-09 18:00:00,6.3,0.745270496322995,9,48.0476190476191
2021-03-09 19:00:00,4.8,1.22177059593655,9,47.0476190476191
2021-03-09 20:00:00,3.1,0.323721854388714,9,44.45
2021-03-09 21:00:00,3.4,0.210591178759932,8.05,41.65
2021-03-09 22:00:00,2.8,0.167212499749093,7.71428571428571,40.952380952381
2021-03-09 23:00:00,1.5,0.198594111949205,6.23809523809524,41.5238095238095
2021-03-10 00:00:00,0.9,0.294846821044172,6,42
2021-03-10 01:00:00,0.7,0.246595864370465,6,40.85
2021-03-10 02:00:00,0.5,0.306032512869154,5.42857142857143,39.9523809523809
2021-03-10 03:00:00,0.7,0.281041102040382,5.04761904761905,39.0952380952381
2021-03-10 04:00:00,0.8,0.483291794856389,5,38.9523809523809
2021-03-10 05:00:00,1,0.560794138908386,5,38.05
2021-03-10 06:00:00,1.4,1.22225629148029,5,37.8571428571429
2021-03-10 07:00:00,2.2,1.35994619698752,5.80952380952381,36.1904761904762
2021-03-10 08:00:00,5,1.62984929765974,6.95238095238095,34.8095238095238
2021-03-10 09:00:00,8.5,1.95252533649143,7.73684210526316,33.2631578947368
2021-03-10 10:00:00,14.5,1.92829666818891,8,32.1904761904762
2021-03-10 11:00:00,15.7,1.70986043555396,8.38095238095238,31.7142857142857
2021-03-10 12:00:00,14.2,2.18579037984212,9.38095238095238,30.3809523809524
2021-03-10 13:00:00,13.7,2.08063032627106,10,29.1
2021-03-10 14:00:00,18.1,3.37798249721527,10.1904761904762,29
2021-03-10 15:00:00,17.9,2.08067092725209,9.38095238095238,29.8571428571429
2021-03-10 16:00:00,26.2,2.76120679974556,9,30
2021-03-10 17:00:00,18.5,2.41792614970888,8.80952380952381,30
2021-03-10 18:00:00,26.5,1.95010243994849,8,30
2021-03-10 19:00:00,22.5,1.89074149302074,7.42857142857143,30.6666666666667
2021-03-10 20:00:00,20.7,1.86433858530862,7,30.0952380952381
2021-03-10 21:00:00,14.8,1.40695920288563,7,30.45
2021-03-10 22:00:00,16.5,1.25727633351371,7,31.1904761904762
2021-03-10 23:00:00,14,0.997251713559741,7,32
2021-08-26 00:00:00,,13.1794371377854,19.4761904761905,46.7142857142857
2021-08-26 01:00:00,,13.2686442420596,19.6666666666667,47.7142857142857
2021-08-26 02:00:00,,12.340146446228,19.95,47.15
2021-08-26 03:00:00,,11.225525424594,19.047619047619,47
2021-08-26 04:00:00,,13.5367600577218,19,47.6666666666667
2021-08-26 05:00:00,,10.4203527995518,18.047619047619,48.7142857142857
2021-08-26 06:00:00,,9.73275218009949,18.6,48.7
2021-08-26 07:00:00,,5.64645680927095,22.6666666666667,40.7619047619048
2021-08-26 08:00:00,,2.58597813333784,23.5714285714286,36.4285714285714
2021-08-26 09:00:00,,1.87121123359317,24.8571428571429,31.7619047619048
2021-08-26 10:00:00,,1.46146879792213,23.35,34.05
2021-08-26 11:00:00,,1.63559623559316,21.2857142857143,36.4285714285714
2021-08-26 12:00:00,,1.26554529156004,21,36.1904761904762
2021-08-26 13:00:00,,1.03577155300549,22,34
2021-08-26 14:00:00,,1.11117343391691,22.3333333333333,34.3809523809524
2021-08-26 15:00:00,,1.34492763578892,23,34.15
2021-08-26 16:00:00,,0.675187892147473,24.5714285714286,30.2857142857143
2021-08-26 17:00:00,,0.715973454571906,24.2380952380952,29.5238095238095
2021-08-26 18:00:00,,1.13609510518256,25.3809523809524,29.6666666666667
2021-08-26 19:00:00,,1.26601219744909,23.3333333333333,32.1904761904762
2021-08-26 20:00:00,,1.82857619971037,23.55,33.45
2021-08-26 21:00:00,,3.38879841282254,22,37.1428571428571
2021-08-26 22:00:00,,2.58121967883337,20.5714285714286,40.1904761904762
2021-08-26 23:00:00,,2.08593113933291,19.7142857142857,42.6190476190476
2021-08-27 00:00:00,10.2,2.89202180362883,18.6190476190476,45.0476190476191
2021-08-27 01:00:00,9.2,2.66087980866432,17.7,46.95
2021-08-27 02:00:00,10,2.08003583408537,17,48.5238095238095
2021-08-27 03:00:00,8.9,2.54594500859578,16.5238095238095,49
2021-08-27 04:00:00,6.8,2.09234158765702,16,49.952380952381
2021-08-27 05:00:00,5.8,1.52504880428314,16.05,50.5
2021-08-27 06:00:00,4.6,1.35815443027587,18.8571428571429,46.6190476190476
2021-08-27 07:00:00,3.5,1.80313731091363,23,38.9047619047619
2021-08-27 08:00:00,5.2,1.78932660392353,23.4761904761905,37.5238095238095
2021-08-27 09:00:00,7.4,1.46501743197441,26.55,33.15
2021-08-27 10:00:00,7.7,1.11788000237374,27.4285714285714,30.1904761904762
2021-08-27 11:00:00,6.9,0.88532490105856,26.1428571428571,30.8095238095238
2021-08-27 12:00:00,5.6,1.19636468234516,27,28.9047619047619
2021-08-27 13:00:00,4.9,0.869143392358507,27.1428571428571,28
2021-08-27 14:00:00,4.8,1.44511068151111,28,27.4761904761905
2021-08-27 15:00:00,5.2,1.28748675137758,27.25,27.95
2021-08-27 16:00:00,8,1.12919599527404,27,28.1904761904762
2021-08-27 17:00:00,8.1,0.999924913758323,27.2857142857143,28.3809523809524
2021-08-27 18:00:00,5.8,1.24878940411976,28.3333333333333,27.1904761904762
2021-08-27 19:00:00,5,2.02310100495815,25.7,32.5
2021-08-27 20:00:00,6.3,1.99340295791626,23.4761904761905,40.3333333333333
